ID_MOEDA;DATA_REF;VL_COTACAO
USD;27/12/2010 00:00:00;7,133658409
USD;15/09/2011 00:00:00;7,654710054
USD;09/06/2010 00:00:00;6,048421204
USD;22/05/2009 00:00:00;7,567887306
USD;19/02/2001 00:00:00;5,654191136
USD;04/08/2008 00:00:00;5,098772466
USD;22/11/2012 00:00:00;4,296948791
USD;03/06/2013 00:00:00;5,373850524
USD;26/11/2009 00:00:00;7,5871526
USD;28/10/2002 00:00:00;4,48601687
USD;21/03/2006 00:00:00;4,83207202
USD;16/11/2004 00:00:00;7,656246305
USD;03/11/2015 00:00:00;5,485013366
USD;06/01/2003 00:00:00;4,823845863
USD;16/08/2011 00:00:00;4,481260419
USD;26/02/2003 00:00:00;4,580565512
USD;20/01/2006 00:00:00;6,926865458
USD;29/04/2002 00:00:00;6,753748178
USD;16/04/2010 00:00:00;4,592263877
USD;02/10/2002 00:00:00;6,613070726
USD;23/12/2004 00:00:00;2,151956856
USD;05/10/2000 00:00:00;4,199548781
USD;03/08/2001 00:00:00;1,876101077
USD;20/07/2005 00:00:00;7,146615148
USD;24/12/2009 00:00:00;6,647019267
USD;14/02/2006 00:00:00;4,775205314
USD;08/08/2000 00:00:00;7,8157956
USD;08/02/2002 00:00:00;6,262632132
USD;06/02/2014 00:00:00;4,890295565
USD;08/03/2004 00:00:00;5,430209458
USD;20/07/2004 00:00:00;1,007130921
USD;22/01/2008 00:00:00;7,151898146
USD;18/08/2006 00:00:00;1,946683884
USD;21/08/2012 00:00:00;4,004555166
USD;02/01/2013 00:00:00;3,443033636
USD;07/05/2007 00:00:00;1,900562167
USD;23/11/2012 00:00:00;4,234875858
USD;18/09/2008 00:00:00;4,803585052
USD;09/08/2005 00:00:00;6,618855238
USD;11/06/2012 00:00:00;1,764989138
USD;12/09/2002 00:00:00;1,665324807
USD;31/01/2002 00:00:00;5,313085198
USD;23/12/2015 00:00:00;7,465193868
USD;17/02/2006 00:00:00;3,237964272
USD;28/06/2010 00:00:00;2,714848161
USD;17/01/2011 00:00:00;3,662424505
USD;09/09/2002 00:00:00;4,167073905
USD;19/09/2013 00:00:00;2,411512196
USD;27/01/2000 00:00:00;3,964227974
USD;26/11/2012 00:00:00;4,890638113
USD;06/03/2007 00:00:00;3,435679078
USD;09/07/2015 00:00:00;4,431928098
USD;21/09/2007 00:00:00;3,593977511
USD;01/09/2014 00:00:00;4,319148064
USD;16/01/2004 00:00:00;3,013056338
USD;21/02/2005 00:00:00;1,058484733
USD;12/08/2002 00:00:00;2,541574419
USD;28/11/2001 00:00:00;4,286143303
USD;22/11/2013 00:00:00;2,584031999
USD;13/08/2013 00:00:00;2,942269921
USD;07/06/2007 00:00:00;2,052461922
USD;06/09/2012 00:00:00;5,233526886
USD;21/07/2003 00:00:00;5,291631937
USD;20/02/2015 00:00:00;6,243890047
USD;08/06/2010 00:00:00;6,131439209
USD;18/11/2008 00:00:00;7,473324478
USD;17/07/2013 00:00:00;4,389221847
USD;07/06/2000 00:00:00;6,287684858
USD;16/02/2009 00:00:00;1,455483139
USD;28/03/2008 00:00:00;2,401635885
USD;06/07/2000 00:00:00;4,549308538
USD;14/05/2010 00:00:00;1,311295927
USD;18/07/2014 00:00:00;4,52496177
USD;02/07/2012 00:00:00;5,021779716
USD;30/10/2009 00:00:00;5,118354023
USD;13/09/2002 00:00:00;2,147570074
USD;12/10/2011 00:00:00;5,087477148
USD;18/10/2011 00:00:00;2,386756122
USD;25/10/2001 00:00:00;3,514927387
USD;10/04/2009 00:00:00;2,002563834
USD;13/06/2008 00:00:00;2,440185249
USD;06/10/2005 00:00:00;5,457040429
USD;31/03/2011 00:00:00;4,740654707
USD;03/05/2013 00:00:00;1,464235425
USD;05/02/2013 00:00:00;1,244448602
USD;13/11/2002 00:00:00;7,608830333
USD;28/01/2000 00:00:00;2,803289771
USD;06/03/2003 00:00:00;5,328168571
USD;19/03/2004 00:00:00;7,752745509
USD;07/07/2008 00:00:00;3,011927307
USD;16/09/2002 00:00:00;4,349088669
USD;20/12/2006 00:00:00;6,923416615
USD;17/03/2004 00:00:00;7,201413631
USD;16/10/2000 00:00:00;3,470034838
USD;06/06/2012 00:00:00;2,389235318
USD;16/07/2015 00:00:00;4,597674131
USD;30/11/2010 00:00:00;3,883249819
USD;18/09/2012 00:00:00;7,619472682
USD;23/09/2005 00:00:00;4,791104376
USD;09/04/2012 00:00:00;5,03262943
USD;17/06/2005 00:00:00;7,813874662
USD;07/02/2001 00:00:00;4,670400262
USD;02/04/2008 00:00:00;6,08672899
USD;22/12/2003 00:00:00;3,723360896
USD;19/06/2001 00:00:00;3,021980524
USD;30/10/2012 00:00:00;6,339823067
USD;02/12/2013 00:00:00;4,500012934
USD;21/09/2010 00:00:00;3,337195098
USD;08/10/2008 00:00:00;2,299378037
USD;30/10/2002 00:00:00;3,84078598
USD;24/08/2005 00:00:00;2,69348377
USD;25/12/2006 00:00:00;2,368034065
USD;26/08/2005 00:00:00;5,931742966
USD;11/06/2007 00:00:00;1,346872509
USD;18/02/2003 00:00:00;4,036071241
USD;01/01/2003 00:00:00;7,52132374
USD;18/01/2001 00:00:00;6,339501381
USD;06/07/2011 00:00:00;6,838289082
USD;12/06/2013 00:00:00;6,853542686
USD;20/10/2000 00:00:00;1,760891914
USD;03/05/2010 00:00:00;1,456645131
USD;20/01/2011 00:00:00;4,201259017
USD;05/10/2005 00:00:00;6,009413302
USD;17/05/2010 00:00:00;4,185059547
USD;06/11/2014 00:00:00;6,580101013
USD;06/08/2013 00:00:00;3,811103642
USD;28/06/2004 00:00:00;6,716387093
USD;31/05/2005 00:00:00;4,824851394
USD;15/05/2009 00:00:00;5,452290237
USD;27/10/2015 00:00:00;6,786066592
USD;18/05/2006 00:00:00;1,477737069
USD;01/12/2011 00:00:00;7,282315433
USD;14/01/2003 00:00:00;6,899393201
USD;04/05/2000 00:00:00;3,33015722
USD;19/07/2006 00:00:00;7,83524406
USD;20/05/2011 00:00:00;1,717049122
USD;30/12/2011 00:00:00;6,050352573
USD;14/03/2005 00:00:00;3,321455836
USD;21/05/2001 00:00:00;5,449811876
USD;31/01/2008 00:00:00;2,911771476
USD;19/04/2005 00:00:00;5,955148458
USD;27/04/2005 00:00:00;4,590176463
USD;03/01/2003 00:00:00;1,043679655
USD;17/08/2009 00:00:00;4,569667399
USD;18/07/2006 00:00:00;1,921187222
USD;17/04/2001 00:00:00;6,702687681
USD;07/12/2011 00:00:00;7,909868181
USD;01/10/2007 00:00:00;4,801804721
USD;21/05/2004 00:00:00;6,526772439
USD;12/10/2006 00:00:00;5,077199876
USD;19/03/2013 00:00:00;3,596110404
USD;25/09/2012 00:00:00;1,776049137
USD;16/10/2015 00:00:00;1,879785657
USD;22/08/2002 00:00:00;4,846290052
USD;12/06/2008 00:00:00;7,555498004
USD;02/06/2015 00:00:00;5,633839369
USD;20/06/2006 00:00:00;5,513123572
USD;06/10/2008 00:00:00;6,508515596
USD;15/06/2006 00:00:00;5,132475257
USD;30/07/2007 00:00:00;1,214523435
USD;25/02/2005 00:00:00;6,945597112
USD;07/07/2004 00:00:00;4,878777027
USD;31/05/2004 00:00:00;4,478497088
USD;15/01/2009 00:00:00;1,606719077
USD;02/04/2004 00:00:00;5,045481443
USD;10/05/2010 00:00:00;2,586003006
USD;09/10/2012 00:00:00;6,475676894
USD;11/08/2003 00:00:00;2,509379089
USD;05/08/2003 00:00:00;4,034906328
USD;21/07/2000 00:00:00;3,925828397
USD;18/11/2015 00:00:00;5,215436518
USD;01/12/2009 00:00:00;7,628681004
USD;17/04/2002 00:00:00;7,446390867
USD;23/09/2003 00:00:00;3,939093471
USD;17/01/2001 00:00:00;4,257211149
USD;31/05/2011 00:00:00;4,360424459
USD;07/03/2003 00:00:00;6,556560755
USD;02/05/2003 00:00:00;6,975198507
USD;23/06/2004 00:00:00;7,692465425
USD;15/05/2014 00:00:00;6,54066962
USD;05/06/2014 00:00:00;6,992077231
USD;25/11/2015 00:00:00;6,365894675
USD;01/09/2004 00:00:00;2,054136276
USD;17/12/2002 00:00:00;6,88134706
USD;16/08/2006 00:00:00;7,134502053
USD;16/10/2001 00:00:00;3,598585427
USD;03/06/2003 00:00:00;6,965564609
USD;03/07/2001 00:00:00;4,036250234
USD;26/05/2006 00:00:00;4,305564642
USD;19/08/2013 00:00:00;3,175507903
USD;02/07/2014 00:00:00;6,944818556
USD;05/05/2011 00:00:00;7,17808491
USD;20/07/2000 00:00:00;3,727194428
USD;17/09/2004 00:00:00;4,943606615
USD;28/08/2001 00:00:00;1,873066545
USD;08/11/2002 00:00:00;2,71324724
USD;10/02/2004 00:00:00;7,10624373
USD;26/06/2003 00:00:00;6,571888626
USD;22/11/2007 00:00:00;2,341477215
USD;22/04/2015 00:00:00;3,84736532
USD;15/10/2002 00:00:00;1,205761969
USD;22/06/2004 00:00:00;7,504180491
USD;23/09/2013 00:00:00;1,932817161
USD;02/08/2013 00:00:00;1,222071588
USD;08/12/2006 00:00:00;1,355034828
USD;22/09/2009 00:00:00;4,936101854
USD;10/03/2000 00:00:00;6,350623131
USD;17/03/2011 00:00:00;4,553219676
USD;06/06/2003 00:00:00;6,000668108
USD;29/02/2012 00:00:00;7,576607883
USD;27/01/2004 00:00:00;4,750394583
USD;26/09/2001 00:00:00;5,99898833
USD;20/11/2007 00:00:00;4,39623636
USD;31/01/2003 00:00:00;3,75614661
USD;09/01/2007 00:00:00;4,417527318
USD;25/07/2013 00:00:00;2,989759743
USD;05/02/2002 00:00:00;5,245786011
USD;03/04/2003 00:00:00;3,981343687
USD;29/12/2006 00:00:00;7,964405477
USD;03/07/2012 00:00:00;4,35853982
USD;30/01/2008 00:00:00;7,092964053
USD;04/05/2005 00:00:00;1,685496747
USD;14/09/2005 00:00:00;2,167452455
USD;01/08/2014 00:00:00;5,49000138
USD;26/08/2004 00:00:00;6,059833765
USD;23/10/2014 00:00:00;4,234659314
USD;20/10/2009 00:00:00;6,206559837
USD;27/10/2008 00:00:00;5,360933006
USD;16/02/2015 00:00:00;6,593028545
USD;11/11/2014 00:00:00;6,343121707
USD;29/10/2002 00:00:00;2,667915761
USD;27/12/2006 00:00:00;7,729746401
USD;02/08/2005 00:00:00;3,676383436
USD;29/08/2003 00:00:00;1,201204121
USD;30/01/2015 00:00:00;4,55757767
USD;22/07/2003 00:00:00;2,030977786
USD;04/11/2010 00:00:00;1,740750015
USD;29/05/2009 00:00:00;4,203934729
USD;25/07/2008 00:00:00;2,154069722
USD;03/05/2004 00:00:00;2,924868405
USD;06/07/2005 00:00:00;3,417089701
USD;14/04/2010 00:00:00;4,347631276
USD;16/04/2001 00:00:00;7,933085084
USD;31/07/2007 00:00:00;7,105931222
USD;09/02/2012 00:00:00;4,998799384
USD;23/07/2003 00:00:00;3,036878228
USD;28/03/2005 00:00:00;5,540339231
USD;11/01/2007 00:00:00;6,758559704
USD;20/09/2007 00:00:00;6,165163279
USD;02/05/2006 00:00:00;3,747116446
USD;10/10/2003 00:00:00;4,677424371
USD;05/07/2004 00:00:00;5,21278584
USD;25/09/2007 00:00:00;5,031547964
USD;07/05/2010 00:00:00;5,900446773
USD;01/07/2003 00:00:00;7,193335176
USD;14/10/2002 00:00:00;5,547335386
USD;09/03/2011 00:00:00;2,019998312
USD;29/05/2007 00:00:00;3,690409541
USD;28/09/2009 00:00:00;1,240591705
USD;24/05/2012 00:00:00;6,324768066
USD;11/04/2007 00:00:00;1,964244366
USD;07/02/2007 00:00:00;7,726300895
USD;16/09/2004 00:00:00;2,26783818
USD;03/01/2006 00:00:00;3,714808047
USD;12/01/2011 00:00:00;5,292766809
USD;22/08/2000 00:00:00;5,603626311
USD;15/10/2003 00:00:00;1,942258716
USD;21/10/2011 00:00:00;1,796893239
USD;27/11/2014 00:00:00;2,418944776
USD;20/02/2013 00:00:00;7,771767974
USD;21/02/2013 00:00:00;5,212762058
USD;28/10/2005 00:00:00;6,749252915
USD;10/09/2001 00:00:00;2,917424142
USD;21/07/2008 00:00:00;7,974982321
USD;18/10/2012 00:00:00;3,137116253
USD;12/08/2005 00:00:00;4,105595529
USD;23/08/2002 00:00:00;1,632811546
USD;31/12/2004 00:00:00;5,096579492
USD;07/06/2012 00:00:00;6,212349772
USD;23/03/2006 00:00:00;6,577596784
USD;05/02/2001 00:00:00;3,054731607
USD;15/10/2009 00:00:00;3,218966007
USD;18/05/2009 00:00:00;2,581656694
USD;17/07/2007 00:00:00;3,446370661
USD;02/02/2015 00:00:00;2,757859826
USD;21/02/2012 00:00:00;5,883856356
USD;02/08/2011 00:00:00;4,952044725
USD;31/03/2003 00:00:00;7,959376574
USD;17/10/2011 00:00:00;5,017806411
USD;01/09/2005 00:00:00;6,969064772
USD;05/12/2014 00:00:00;2,570372641
USD;25/04/2012 00:00:00;1,556553543
USD;02/05/2012 00:00:00;2,56002903
USD;14/01/2002 00:00:00;3,261194527
USD;03/02/2009 00:00:00;4,18395555
USD;28/03/2012 00:00:00;4,309365213
USD;29/09/2010 00:00:00;6,144291222
USD;09/06/2014 00:00:00;6,246403456
USD;08/08/2013 00:00:00;2,251796424
USD;01/01/2015 00:00:00;2,915601254
USD;28/09/2000 00:00:00;1,831541061
USD;10/07/2008 00:00:00;7,157993913
USD;07/09/2011 00:00:00;2,243352056
USD;26/04/2011 00:00:00;1,473841786
USD;29/12/2004 00:00:00;4,349358618
USD;23/06/2009 00:00:00;6,395089269
USD;01/12/2000 00:00:00;7,603211045
USD;22/02/2006 00:00:00;2,361941636
USD;04/10/2005 00:00:00;4,703768015
USD;16/08/2007 00:00:00;7,265132129
USD;25/03/2005 00:00:00;6,622801006
USD;29/09/2004 00:00:00;1,943300962
USD;26/12/2012 00:00:00;7,460929751
USD;20/01/2010 00:00:00;7,692322314
USD;22/03/2005 00:00:00;7,8116045
USD;20/09/2013 00:00:00;4,128917575
USD;10/09/2008 00:00:00;7,519208789
USD;03/02/2011 00:00:00;2,594020128
USD;01/06/2009 00:00:00;5,633730054
USD;26/05/2011 00:00:00;3,918462992
USD;04/05/2010 00:00:00;4,171558321
USD;25/08/2011 00:00:00;7,075605929
USD;07/01/2002 00:00:00;4,139022112
USD;19/01/2009 00:00:00;5,377667367
USD;11/03/2002 00:00:00;5,517297566
USD;06/10/2014 00:00:00;1,770996869
USD;20/03/2006 00:00:00;7,916181743
USD;31/01/2000 00:00:00;6,412141979
USD;06/04/2007 00:00:00;5,346183836
USD;20/08/2001 00:00:00;6,69345808
USD;06/07/2004 00:00:00;5,488097131
USD;02/12/2008 00:00:00;6,832940161
USD;01/02/2002 00:00:00;7,542179525
USD;18/11/2014 00:00:00;3,293593884
USD;21/08/2015 00:00:00;1,431961656
USD;25/09/2003 00:00:00;1,129901171
USD;20/02/2009 00:00:00;5,442311704
USD;26/01/2005 00:00:00;2,200659573
USD;22/05/2003 00:00:00;4,288544059
USD;03/08/2012 00:00:00;5,098547161
USD;07/03/2007 00:00:00;3,351155698
USD;24/11/2008 00:00:00;1,028085172
USD;18/06/2013 00:00:00;1,057937741
USD;24/04/2013 00:00:00;5,022248685
USD;21/04/2004 00:00:00;1,083047211
USD;14/03/2012 00:00:00;6,857904017
USD;04/03/2004 00:00:00;7,438105047
USD;09/07/2009 00:00:00;6,518154502
USD;01/06/2007 00:00:00;4,708175242
USD;06/10/2006 00:00:00;1,204713047
USD;25/06/2003 00:00:00;6,649943233
USD;05/09/2007 00:00:00;4,825422585
USD;19/12/2007 00:00:00;3,49383378
USD;22/12/2011 00:00:00;5,811756492
USD;27/04/2011 00:00:00;2,479343355
USD;17/04/2006 00:00:00;3,482877672
USD;23/11/2009 00:00:00;2,338136852
USD;11/02/2005 00:00:00;7,818450034
USD;20/12/2012 00:00:00;6,042991757
USD;23/10/2003 00:00:00;5,550731659
USD;02/05/2001 00:00:00;1,546361804
USD;30/09/2015 00:00:00;1,626009822
USD;26/02/2001 00:00:00;4,705370605
USD;04/12/2012 00:00:00;7,366822124
USD;06/10/2000 00:00:00;7,608801961
USD;26/02/2010 00:00:00;4,628811359
USD;30/05/2000 00:00:00;6,368044674
USD;24/04/2003 00:00:00;4,561265588
USD;28/03/2001 00:00:00;6,477923691
USD;24/08/2009 00:00:00;3,887400031
USD;16/09/2008 00:00:00;3,474938989
USD;01/10/2008 00:00:00;6,174341977
USD;17/04/2009 00:00:00;5,633080423
USD;05/04/2007 00:00:00;7,12259841
USD;11/11/2011 00:00:00;4,594063818
USD;11/08/2009 00:00:00;2,079228222
USD;01/03/2002 00:00:00;4,618950069
USD;31/03/2004 00:00:00;3,282686591
USD;25/01/2010 00:00:00;5,709814072
USD;25/11/2005 00:00:00;5,12995851
USD;15/11/2011 00:00:00;5,330176294
USD;23/06/2006 00:00:00;6,241051197
USD;19/04/2004 00:00:00;3,768021047
USD;17/06/2009 00:00:00;1,293034911
USD;17/10/2013 00:00:00;2,610450327
USD;29/05/2003 00:00:00;3,358635843
USD;08/05/2008 00:00:00;6,487777054
USD;15/05/2012 00:00:00;5,022105992
USD;26/03/2009 00:00:00;7,115217149
USD;08/05/2015 00:00:00;3,329167545
USD;16/02/2006 00:00:00;4,921631396
USD;04/03/2011 00:00:00;7,885125458
USD;05/04/2002 00:00:00;4,090983629
USD;17/03/2006 00:00:00;1,071474433
USD;23/10/2008 00:00:00;6,025052845
USD;23/05/2013 00:00:00;2,721563101
USD;04/05/2001 00:00:00;3,507425547
USD;16/02/2000 00:00:00;1,663914144
USD;06/05/2009 00:00:00;5,441505194
USD;01/06/2000 00:00:00;5,262312591
USD;26/01/2007 00:00:00;6,20499438
USD;11/09/2008 00:00:00;2,576396644
USD;01/05/2013 00:00:00;2,216177702
USD;28/02/2007 00:00:00;2,224501491
USD;11/04/2008 00:00:00;3,246101975
USD;23/04/2012 00:00:00;3,328255475
USD;28/10/2014 00:00:00;2,66162473
USD;02/05/2000 00:00:00;2,032429755
USD;03/10/2013 00:00:00;3,592658222
USD;10/08/2006 00:00:00;2,976714969
USD;17/08/2006 00:00:00;7,177538335
USD;23/04/2003 00:00:00;1,768942416
USD;27/05/2004 00:00:00;4,331002891
USD;01/05/2001 00:00:00;2,939681828
USD;08/04/2010 00:00:00;5,821314871
USD;31/05/2007 00:00:00;6,930808306
USD;24/10/2000 00:00:00;3,337854743
USD;11/02/2008 00:00:00;2,808116317
USD;05/12/2005 00:00:00;3,982514858
USD;24/07/2008 00:00:00;4,397818089
USD;24/01/2002 00:00:00;1,663471043
USD;24/02/2015 00:00:00;3,527123094
USD;20/01/2009 00:00:00;5,223738194
USD;02/10/2006 00:00:00;1,190071523
USD;06/05/2013 00:00:00;1,968123376
USD;07/08/2002 00:00:00;7,210744619
USD;18/08/2004 00:00:00;2,113128781
USD;10/03/2005 00:00:00;1,531964779
USD;30/05/2005 00:00:00;4,828460038
USD;25/09/2006 00:00:00;5,92280376
USD;17/06/2014 00:00:00;3,565460086
USD;11/08/2008 00:00:00;7,703906775
USD;08/04/2015 00:00:00;4,397994578
USD;29/10/2014 00:00:00;4,212564349
USD;26/04/2012 00:00:00;6,284491777
USD;09/04/2014 00:00:00;3,60276109
USD;27/01/2012 00:00:00;6,134288073
USD;01/02/2011 00:00:00;3,093092799
USD;26/01/2004 00:00:00;4,099332035
USD;25/02/2000 00:00:00;1,795197606
USD;07/03/2001 00:00:00;2,592563987
USD;11/03/2008 00:00:00;7,128374994
USD;19/04/2001 00:00:00;5,059500039
USD;10/02/2005 00:00:00;6,309902906
USD;08/08/2005 00:00:00;7,826446712
USD;15/08/2012 00:00:00;5,247966468
USD;30/09/2008 00:00:00;1,478625774
USD;21/09/2012 00:00:00;2,707882047
USD;31/03/2010 00:00:00;7,692683637
USD;13/02/2009 00:00:00;6,815047145
USD;29/01/2015 00:00:00;5,971567392
USD;23/08/2013 00:00:00;7,172276616
USD;05/03/2008 00:00:00;4,706068218
USD;30/03/2000 00:00:00;2,581073403
USD;19/05/2014 00:00:00;5,532489836
USD;03/08/2005 00:00:00;2,408156395
USD;20/03/2013 00:00:00;2,576343656
USD;25/08/2003 00:00:00;5,786521018
USD;22/06/2005 00:00:00;1,671675086
USD;28/05/2012 00:00:00;5,051411986
USD;07/10/2010 00:00:00;1,676300943
USD;06/09/2001 00:00:00;6,376761496
USD;18/06/2012 00:00:00;5,289879143
USD;10/12/2002 00:00:00;2,427769244
USD;11/08/2010 00:00:00;4,69044745
USD;18/07/2000 00:00:00;3,504401445
USD;24/06/2015 00:00:00;7,811465979
USD;12/07/2001 00:00:00;4,28456074
USD;11/12/2009 00:00:00;5,988339722
USD;16/01/2001 00:00:00;6,259962678
USD;06/01/2014 00:00:00;4,969863057
USD;07/05/2003 00:00:00;5,209913194
USD;14/07/2014 00:00:00;5,660960734
USD;25/04/2001 00:00:00;4,59473139
USD;07/08/2014 00:00:00;3,484383047
USD;05/05/2008 00:00:00;2,407638192
USD;01/05/2008 00:00:00;1,615379572
USD;18/05/2000 00:00:00;4,102395356
USD;22/09/2010 00:00:00;4,975770235
USD;01/04/2005 00:00:00;5,570782185
USD;21/11/2001 00:00:00;5,905264556
USD;20/01/2014 00:00:00;5,010685921
USD;16/01/2007 00:00:00;7,495928466
USD;11/05/2000 00:00:00;2,557977915
USD;20/02/2012 00:00:00;4,545099497
USD;10/02/2003 00:00:00;2,664435208
USD;03/08/2004 00:00:00;4,141138732
USD;12/06/2015 00:00:00;7,49399209
USD;13/02/2015 00:00:00;2,458021104
USD;23/05/2000 00:00:00;6,481836081
USD;18/09/2009 00:00:00;1,856918395
USD;19/04/2013 00:00:00;7,445853472
USD;19/09/2007 00:00:00;1,744441688
USD;21/07/2006 00:00:00;6,308537722
USD;26/11/2003 00:00:00;6,870424747
USD;28/03/2002 00:00:00;4,435378194
USD;02/03/2004 00:00:00;4,192535937
USD;12/12/2000 00:00:00;3,757769644
USD;20/11/2013 00:00:00;5,4783898
USD;03/02/2012 00:00:00;5,048284829
USD;16/03/2006 00:00:00;2,61832267
USD;26/01/2000 00:00:00;2,66764164
USD;28/06/2002 00:00:00;7,282617092
USD;29/09/2003 00:00:00;1,661379457
USD;02/12/2009 00:00:00;5,827020526
USD;09/05/2003 00:00:00;7,996599972
USD;12/08/2013 00:00:00;5,972670138
USD;08/12/2008 00:00:00;6,500217259
USD;01/06/2006 00:00:00;5,057946682
USD;03/04/2002 00:00:00;3,380949855
USD;09/01/2008 00:00:00;2,94800061
USD;26/03/2010 00:00:00;7,12262845
USD;18/05/2005 00:00:00;7,250234425
USD;05/04/2013 00:00:00;3,362815261
USD;23/02/2010 00:00:00;1,077321112
USD;31/07/2012 00:00:00;6,338833809
USD;04/11/2002 00:00:00;7,160096347
USD;21/07/2010 00:00:00;6,957506597
USD;23/02/2000 00:00:00;2,96236968
USD;09/10/2003 00:00:00;2,976499677
USD;08/10/2002 00:00:00;1,721798897
USD;16/04/2009 00:00:00;4,831775784
USD;02/04/2015 00:00:00;1,279076397
USD;31/10/2002 00:00:00;3,97897464
USD;20/05/2015 00:00:00;6,559244812
USD;02/06/2008 00:00:00;2,319700599
USD;26/09/2002 00:00:00;5,355977535
USD;08/09/2009 00:00:00;1,61604172
USD;11/02/2013 00:00:00;3,845584571
USD;22/06/2012 00:00:00;3,294501364
USD;25/03/2008 00:00:00;6,813699067
USD;08/04/2013 00:00:00;5,765792072
USD;24/02/2004 00:00:00;3,116880894
USD;20/08/2009 00:00:00;6,561535835
USD;02/09/2005 00:00:00;2,034628987
USD;28/11/2003 00:00:00;5,525798678
USD;02/03/2011 00:00:00;2,60366863
USD;23/06/2000 00:00:00;7,510995567
USD;16/02/2005 00:00:00;2,444502354
USD;13/08/2012 00:00:00;1,834983647
USD;06/04/2009 00:00:00;1,270622849
USD;29/12/2000 00:00:00;5,824981093
USD;20/10/2014 00:00:00;4,840196788
USD;11/06/2009 00:00:00;4,049237847
USD;19/08/2015 00:00:00;6,339219332
USD;02/12/2004 00:00:00;6,625213027
USD;27/06/2013 00:00:00;3,677223742
USD;16/06/2003 00:00:00;3,783156574
USD;01/09/2011 00:00:00;6,193360686
USD;31/12/2008 00:00:00;4,584168315
USD;31/12/2003 00:00:00;2,99566108
USD;28/02/2006 00:00:00;6,783906996
USD;16/06/2010 00:00:00;1,886895299
USD;07/10/2011 00:00:00;6,367157221
USD;25/03/2010 00:00:00;1,509596527
USD;23/10/2007 00:00:00;6,170147121
USD;09/01/2003 00:00:00;1,679002941
USD;14/08/2007 00:00:00;1,441600144
USD;08/12/2003 00:00:00;2,767770767
USD;22/03/2007 00:00:00;7,976201892
USD;10/05/2007 00:00:00;7,568234026
USD;04/07/2005 00:00:00;5,73510921
USD;25/05/2004 00:00:00;2,908880055
USD;11/06/2002 00:00:00;7,452249229
USD;16/04/2013 00:00:00;4,285820782
USD;22/06/2009 00:00:00;5,34695822
USD;07/01/2009 00:00:00;6,508758008
USD;11/08/2000 00:00:00;5,101010919
USD;21/02/2002 00:00:00;2,39497143
USD;12/01/2010 00:00:00;6,330960214
USD;14/01/2010 00:00:00;2,841882527
USD;31/12/2010 00:00:00;4,165768385
USD;02/10/2012 00:00:00;5,581059039
USD;23/07/2001 00:00:00;7,981009245
USD;14/03/2001 00:00:00;5,188824594
USD;11/10/2011 00:00:00;3,501762033
USD;16/10/2013 00:00:00;6,262862444
USD;30/06/2015 00:00:00;2,145329952
USD;08/04/2009 00:00:00;6,251849174
USD;26/09/2007 00:00:00;3,859264374
USD;18/09/2001 00:00:00;3,021400988
USD;30/10/2008 00:00:00;1,560035348
USD;20/02/2014 00:00:00;2,523282945
USD;29/06/2000 00:00:00;4,270849645
USD;15/07/2013 00:00:00;7,112614453
USD;25/10/2012 00:00:00;7,437025666
USD;01/01/2009 00:00:00;4,634447753
USD;01/05/2012 00:00:00;2,800889432
USD;28/01/2010 00:00:00;4,178759754
USD;13/01/2005 00:00:00;3,316581726
USD;25/12/2015 00:00:00;3,261777401
USD;19/05/2015 00:00:00;5,346215129
USD;07/07/2015 00:00:00;3,407344401
USD;24/08/2001 00:00:00;4,425557375
USD;31/03/2009 00:00:00;3,544705272
USD;29/05/2008 00:00:00;7,997590065
USD;12/09/2011 00:00:00;4,466959774
USD;26/11/2004 00:00:00;6,043983102
USD;02/01/2006 00:00:00;7,884001017
USD;26/05/2010 00:00:00;4,782072961
USD;24/12/2003 00:00:00;2,524245501
USD;05/04/2000 00:00:00;7,98890245
USD;15/01/2014 00:00:00;1,578784525
USD;05/01/2004 00:00:00;6,483778715
USD;22/10/2001 00:00:00;7,229397833
USD;26/11/2010 00:00:00;3,398978889
USD;18/04/2011 00:00:00;5,317949295
USD;23/08/2001 00:00:00;3,948984802
USD;05/11/2013 00:00:00;1,691705585
USD;05/01/2001 00:00:00;6,780803621
USD;05/12/2003 00:00:00;4,433790624
USD;29/03/2013 00:00:00;2,700832903
USD;03/11/2003 00:00:00;3,577672899
USD;16/12/2010 00:00:00;3,434332669
USD;04/06/2009 00:00:00;2,019527256
USD;24/04/2001 00:00:00;3,342158079
USD;05/12/2011 00:00:00;3,785427153
USD;10/10/2001 00:00:00;2,911098063
USD;16/08/2004 00:00:00;2,200169325
USD;30/03/2001 00:00:00;5,670169055
USD;06/05/2008 00:00:00;5,362036169
USD;14/12/2010 00:00:00;6,799348772
USD;09/07/2007 00:00:00;5,851983964
USD;06/07/2007 00:00:00;3,927102208
USD;14/11/2007 00:00:00;4,787451923
USD;23/08/2005 00:00:00;1,009395242
USD;17/08/2007 00:00:00;5,876041174
USD;28/09/2012 00:00:00;4,14969033
USD;28/08/2013 00:00:00;6,79224664
USD;30/10/2001 00:00:00;1,674586952
USD;09/11/2010 00:00:00;4,688765168
USD;09/12/2010 00:00:00;7,059125662
USD;09/04/2002 00:00:00;2,170496583
USD;09/10/2000 00:00:00;5,211181581
USD;22/08/2013 00:00:00;1,195968688
